"chembl_id","who_name","level1","level2","level3","level4","level5","level1_description","level2_description","level3_description","level4_description"
"CHEMBL596","fentanyl","N","N01","N01A","N01AH","N01AH01","NERVOUS SYSTEM","ANESTHETICS","ANESTHETICS, GENERAL","Opioid anesthetics"
"CHEMBL596","fentanyl, combinations","N","N01","N01A","N01AH","N01AH51","NERVOUS SYSTEM","ANESTHETICS","ANESTHETICS, GENERAL","Opioid anesthetics"
"CHEMBL596","fentanyl","N","N02","N02A","N02AB","N02AB03","NERVOUS SYSTEM","ANALGESICS","OPIOIDS","Phenylpiperidine derivatives"
"CHEMBL597","phentolamine","C","C04","C04A","C04AB","C04AB01","CARDIOVASCULAR SYSTEM","PERIPHERAL VASODILATORS","PERIPHERAL VASODILATORS","Imidazoline derivatives"
"CHEMBL597","phentolamine","V","V03","V03A","V03AB","V03AB36","VARIOUS","ALL OTHER THERAPEUTIC PRODUCTS","ALL OTHER THERAPEUTIC PRODUCTS","Antidotes"
"CHEMBL599","meloxicam, combinations","M","M01","M01A","M01AC","M01AC56","MUSCULO-SKELETAL SYSTEM","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS","Oxicams"
"CHEMBL599","meloxicam","M","M01","M01A","M01AC","M01AC06","MUSCULO-SKELETAL SYSTEM","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS","Oxicams"
"CHEMBL6","indometacin","C","C01","C01E","C01EB","C01EB03","CARDIOVASCULAR SYSTEM","CARDIAC THERAPY","OTHER CARDIAC PREPARATIONS","Other cardiac preparations"
"CHEMBL6","indometacin","M","M01","M01A","M01AB","M01AB01","MUSCULO-SKELETAL SYSTEM","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS","Acetic acid derivatives and related substances"
"CHEMBL6","indometacin, combinations","M","M01","M01A","M01AB","M01AB51","MUSCULO-SKELETAL SYSTEM","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS","Acetic acid derivatives and related substances"
"CHEMBL6","indometacin","M","M02","M02A","M02AA","M02AA23","MUSCULO-SKELETAL SYSTEM","TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN","TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN","Antiinflammatory preparations, non-steroids for topical use"
"CHEMBL6","indometacin","S","S01","S01B","S01BC","S01BC01","SENSORY ORGANS","OPHTHALMOLOGICALS","ANTIINFLAMMATORY AGENTS","Antiinflammatory agents, non-steroids"
"CHEMBL600","acetylcysteine","S","S01","S01X","S01XA","S01XA08","SENSORY ORGANS","OPHTHALMOLOGICALS","OTHER OPHTHALMOLOGICALS","Other ophthalmologicals"
"CHEMBL600","acetylcysteine","R","R05","R05C","R05CB","R05CB01","RESPIRATORY SYSTEM","COUGH AND COLD PREPARATIONS","EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS","Mucolytics"
"CHEMBL600","acetylcysteine","V","V03","V03A","V03AB","V03AB23","VARIOUS","ALL OTHER THERAPEUTIC PRODUCTS","ALL OTHER THERAPEUTIC PRODUCTS","Antidotes"
"CHEMBL600325","proscillaridin","C","C01","C01A","C01AB","C01AB01","CARDIOVASCULAR SYSTEM","CARDIAC THERAPY","CARDIAC GLYCOSIDES","Scilla glycosides"
"CHEMBL600325","proscillaridin, combinations","C","C01","C01A","C01AB","C01AB51","CARDIOVASCULAR SYSTEM","CARDIAC THERAPY","CARDIAC GLYCOSIDES","Scilla glycosides"
"CHEMBL601","aminolevulinic acid","L","L01","L01X","L01XD","L01XD04","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","ANTINEOPLASTIC AGENTS","OTHER ANTINEOPLASTIC AGENTS","Sensitizers used in photodynamic/radiation therapy"
"CHEMBL601719","crizotinib","L","L01","L01X","L01XE","L01XE16","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","ANTINEOPLASTIC AGENTS","OTHER ANTINEOPLASTIC AGENTS","Protein kinase inhibitors"
"CHEMBL601773","dihydroergocristine","C","C04","C04A","C04AE","C04AE04","CARDIOVASCULAR SYSTEM","PERIPHERAL VASODILATORS","PERIPHERAL VASODILATORS","Ergot alkaloids"
"CHEMBL601773","dihydroergocristine, combinations","C","C04","C04A","C04AE","C04AE54","CARDIOVASCULAR SYSTEM","PERIPHERAL VASODILATORS","PERIPHERAL VASODILATORS","Ergot alkaloids"
"CHEMBL602","mercaptamine","S","S01","S01X","S01XA","S01XA21","SENSORY ORGANS","OPHTHALMOLOGICALS","OTHER OPHTHALMOLOGICALS","Other ophthalmologicals"
"CHEMBL602","mercaptamine","A","A16","A16A","A16AA","A16AA04","ALIMENTARY TRACT AND METABOLISM","OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS","OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS","Amino acids and derivatives"
"CHEMBL603","zafirlukast","R","R03","R03D","R03DC","R03DC01","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","Leukotriene receptor antagonists"
"CHEMBL604","copper sulfate","V","V03","V03A","V03AB","V03AB20","VARIOUS","ALL OTHER THERAPEUTIC PRODUCTS","ALL OTHER THERAPEUTIC PRODUCTS","Antidotes"
"CHEMBL604608","fructose","V","V06","V06D","V06DC","V06DC02","VARIOUS","GENERAL NUTRIENTS","OTHER NUTRIENTS","Carbohydrates"
"CHEMBL605846","olodaterol","R","R03","R03A","R03AC","R03AC19","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","ADRENERGICS, INHALANTS","Selective beta-2-adrenoreceptor agonists"
"CHEMBL606","misoprostol","G","G02","G02A","G02AD","G02AD06","GENITO URINARY SYSTEM AND SEX HORMONES","OTHER GYNECOLOGICALS","UTEROTONICS","Prostaglandins"
"CHEMBL606","misoprostol","A","A02","A02B","A02BB","A02BB01","ALIMENTARY TRACT AND METABOLISM","DRUGS FOR ACID RELATED DISORDERS","DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD)","Prostaglandins"
"CHEMBL606258","oleandomycin","J","J01","J01F","J01FA","J01FA05","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS","Macrolides"
"CHEMBL607","pethidine, combinations with psycholeptics","N","N02","N02A","N02AB","N02AB72","NERVOUS SYSTEM","ANALGESICS","OPIOIDS","Phenylpiperidine derivatives"
"CHEMBL607","pethidine, combinations excl. psycholeptics","N","N02","N02A","N02AB","N02AB52","NERVOUS SYSTEM","ANALGESICS","OPIOIDS","Phenylpiperidine derivatives"
"CHEMBL607","pethidine","N","N02","N02A","N02AB","N02AB02","NERVOUS SYSTEM","ANALGESICS","OPIOIDS","Phenylpiperidine derivatives"
"CHEMBL607400","brivaracetam","N","N03","N03A","N03AX","N03AX23","NERVOUS SYSTEM","ANTIEPILEPTICS","ANTIEPILEPTICS","Other antiepileptics"
"CHEMBL607710","chlorphenesin","D","D01","D01A","D01AE","D01AE07","DERMATOLOGICALS","ANTIFUNGALS FOR DERMATOLOGICAL USE","ANTIFUNGALS FOR TOPICAL USE","Other antifungals for topical use"
"CHEMBL608","probucol","C","C10","C10A","C10AX","C10AX02","CARDIOVASCULAR SYSTEM","LIPID MODIFYING AGENTS","LIPID MODIFYING AGENTS, PLAIN","Other lipid modifying agents"
"CHEMBL608533","midostaurin","L","L01","L01X","L01XE","L01XE39","ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","ANTINEOPLASTIC AGENTS","OTHER ANTINEOPLASTIC AGENTS","Protein kinase inhibitors"
"CHEMBL60889","mosapride","A","A03","A03F","A03FA","A03FA09","ALIMENTARY TRACT AND METABOLISM","DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS","PROPULSIVES","Propulsives"
"CHEMBL609","trientine","A","A16","A16A","A16AX","A16AX12","ALIMENTARY TRACT AND METABOLISM","OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS","OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS","Various alimentary tract and metabolism products"
"CHEMBL609109","thioproperazine","N","N05","N05A","N05AB","N05AB08","NERVOUS SYSTEM","PSYCHOLEPTICS","ANTIPSYCHOTICS","Phenothiazines with piperazine structure"
"CHEMBL61","podophyllotoxin","D","D06","D06B","D06BB","D06BB04","DERMATOLOGICALS","ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE","CHEMOTHERAPEUTICS FOR TOPICAL USE","Antivirals"
"CHEMBL61006","phenylpropanolamine","R","R01","R01B","R01BA","R01BA01","RESPIRATORY SYSTEM","NASAL PREPARATIONS","NASAL DECONGESTANTS FOR SYSTEMIC USE","Sympathomimetics"
"CHEMBL61006","phenylpropanolamine, combinations","R","R01","R01B","R01BA","R01BA51","RESPIRATORY SYSTEM","NASAL PREPARATIONS","NASAL DECONGESTANTS FOR SYSTEMIC USE","Sympathomimetics"
"CHEMBL611","terazosin","G","G04","G04C","G04CA","G04CA03","GENITO URINARY SYSTEM AND SEX HORMONES","UROLOGICALS","DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY","Alpha-adrenoreceptor antagonists"
"CHEMBL612","dexamfetamine","N","N06","N06B","N06BA","N06BA02","NERVOUS SYSTEM","PSYCHOANALEPTICS","PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS","Centrally acting sympathomimetics"
"CHEMBL614","pyrazinamide","J","J04","J04A","J04AK","J04AK01","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOBACTERIALS","DRUGS FOR TREATMENT OF TUBERCULOSIS","Other drugs for treatment of tuberculosis"
"CHEMBL615","phenoxymethylpenicillin","J","J01","J01C","J01CE","J01CE02","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","BETA-LACTAM ANTIBACTERIALS, PENICILLINS","Beta-lactamase sensitive penicillins"
"CHEMBL61593","cyclothiazide","C","C03","C03A","C03AA","C03AA09","CARDIOVASCULAR SYSTEM","DIURETICS","LOW-CEILING DIURETICS, THIAZIDES","Thiazides, plain"
"CHEMBL617","cefalotin","J","J01","J01D","J01DB","J01DB03","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","OTHER BETA-LACTAM ANTIBACTERIALS","First-generation cephalosporins"
"CHEMBL621","trazodone","N","N06","N06A","N06AX","N06AX05","NERVOUS SYSTEM","PSYCHOANALEPTICS","ANTIDEPRESSANTS","Other antidepressants"
"CHEMBL62193","sulfadimethoxine","J","J01","J01E","J01ED","J01ED01","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","SULFONAMIDES AND TRIMETHOPRIM","Long-acting sulfonamides"
"CHEMBL622","etodolac","M","M01","M01A","M01AB","M01AB08","MUSCULO-SKELETAL SYSTEM","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS","Acetic acid derivatives and related substances"
"CHEMBL623","nefazodone","N","N06","N06A","N06AX","N06AX06","NERVOUS SYSTEM","PSYCHOANALEPTICS","ANTIDEPRESSANTS","Other antidepressants"
"CHEMBL625","tiabendazole","D","D01","D01A","D01AC","D01AC06","DERMATOLOGICALS","ANTIFUNGALS FOR DERMATOLOGICAL USE","ANTIFUNGALS FOR TOPICAL USE","Imidazole and triazole derivatives"
"CHEMBL625","tiabendazole","P","P02","P02C","P02CA","P02CA02","ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS","ANTHELMINTICS","ANTINEMATODAL AGENTS","Benzimidazole derivatives"
"CHEMBL626","naftifine","D","D01","D01A","D01AE","D01AE22","DERMATOLOGICALS","ANTIFUNGALS FOR DERMATOLOGICAL USE","ANTIFUNGALS FOR TOPICAL USE","Other antifungals for topical use"
"CHEMBL6273","fleroxacin","J","J01","J01M","J01MA","J01MA08","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","QUINOLONE ANTIBACTERIALS","Fluoroquinolones"
"CHEMBL628","pentoxifylline","C","C04","C04A","C04AD","C04AD03","CARDIOVASCULAR SYSTEM","PERIPHERAL VASODILATORS","PERIPHERAL VASODILATORS","Purine derivatives"
"CHEMBL629","amitriptyline","N","N06","N06A","N06AA","N06AA09","NERVOUS SYSTEM","PSYCHOANALEPTICS","ANTIDEPRESSANTS","Non-selective monoamine reuptake inhibitors"
"CHEMBL631","propafenone","C","C01","C01B","C01BC","C01BC03","CARDIOVASCULAR SYSTEM","CARDIAC THERAPY","ANTIARRHYTHMICS, CLASS I AND III","Antiarrhythmics, class Ic"
"CHEMBL632","betamethasone","S","S01","S01C","S01CB","S01CB04","SENSORY ORGANS","OPHTHALMOLOGICALS","ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION","Corticosteroids/antiinfectives/mydriatics in combination"
"CHEMBL632","betamethasone","A","A07","A07E","A07EA","A07EA04","ALIMENTARY TRACT AND METABOLISM","ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS","INTESTINAL ANTIINFLAMMATORY AGENTS","Corticosteroids acting locally"
"CHEMBL632","betamethasone","R","R03","R03B","R03BA","R03BA04","RESPIRATORY SYSTEM","DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS","Glucocorticoids"
"CHEMBL632","betamethasone","H","H02","H02A","H02AB","H02AB01","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Glucocorticoids"
"CHEMBL632","betamethasone","D","D07","D07X","D07XC","D07XC01","DERMATOLOGICALS","CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS","CORTICOSTEROIDS, OTHER COMBINATIONS","Corticosteroids, potent, other combinations"
"CHEMBL632","betamethasone","R","R01","R01A","R01AD","R01AD06","RESPIRATORY SYSTEM","NASAL PREPARATIONS","DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE","Corticosteroids"
"CHEMBL632","betamethasone","S","S03","S03B","S03BA","S03BA03","SENSORY ORGANS","OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS","CORTICOSTEROIDS","Corticosteroids"
"CHEMBL632","betamethasone","D","D07","D07A","D07AC","D07AC01","DERMATOLOGICALS","CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS","CORTICOSTEROIDS, PLAIN","Corticosteroids, potent (group III)"
"CHEMBL632","betamethasone","S","S02","S02B","S02BA","S02BA07","SENSORY ORGANS","OTOLOGICALS","CORTICOSTEROIDS","Corticosteroids"
"CHEMBL632","betamethasone","S","S01","S01B","S01BA","S01BA06","SENSORY ORGANS","OPHTHALMOLOGICALS","ANTIINFLAMMATORY AGENTS","Corticosteroids, plain"
"CHEMBL632","betamethasone","C","C05","C05A","C05AA","C05AA05","CARDIOVASCULAR SYSTEM","VASOPROTECTIVES","AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE","Corticosteroids"
"CHEMBL633","amiodarone","C","C01","C01B","C01BD","C01BD01","CARDIOVASCULAR SYSTEM","CARDIAC THERAPY","ANTIARRHYTHMICS, CLASS I AND III","Antiarrhythmics, class III"
"CHEMBL63323","niflumic acid","M","M01","M01A","M01AX","M01AX02","MUSCULO-SKELETAL SYSTEM","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS","Other antiinflammatory and antirheumatic agents, non-steroids"
"CHEMBL63323","niflumic acid","M","M02","M02A","M02AA","M02AA17","MUSCULO-SKELETAL SYSTEM","TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN","TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN","Antiinflammatory preparations, non-steroids for topical use"
"CHEMBL634","alfentanil","N","N01","N01A","N01AH","N01AH02","NERVOUS SYSTEM","ANESTHETICS","ANESTHETICS, GENERAL","Opioid anesthetics"
"CHEMBL635","prednisone","H","H02","H02A","H02AB","H02AB07","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Glucocorticoids"
"CHEMBL635","prednisone","A","A07","A07E","A07EA","A07EA03","ALIMENTARY TRACT AND METABOLISM","ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS","INTESTINAL ANTIINFLAMMATORY AGENTS","Corticosteroids acting locally"
"CHEMBL636","rivastigmine","N","N06","N06D","N06DA","N06DA03","NERVOUS SYSTEM","PSYCHOANALEPTICS","ANTI-DEMENTIA DRUGS","Anticholinesterases"
"CHEMBL637","venlafaxine","N","N06","N06A","N06AX","N06AX16","NERVOUS SYSTEM","PSYCHOANALEPTICS","ANTIDEPRESSANTS","Other antidepressants"
"CHEMBL638","voriconazole","J","J02","J02A","J02AC","J02AC03","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOTICS FOR SYSTEMIC USE","ANTIMYCOTICS FOR SYSTEMIC USE","Triazole derivatives"
"CHEMBL63857","phenolphthalein","A","A06","A06A","A06AB","A06AB04","ALIMENTARY TRACT AND METABOLISM","DRUGS FOR CONSTIPATION","DRUGS FOR CONSTIPATION","Contact laxatives"
"CHEMBL639","azelastine","R","R01","R01A","R01AC","R01AC03","RESPIRATORY SYSTEM","NASAL PREPARATIONS","DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE","Antiallergic agents, excl. corticosteroids"
"CHEMBL639","azelastine","R","R06","R06A","R06AX","R06AX19","RESPIRATORY SYSTEM","ANTIHISTAMINES FOR SYSTEMIC USE","ANTIHISTAMINES FOR SYSTEMIC USE","Other antihistamines for systemic use"
"CHEMBL639","azelastine","S","S01","S01G","S01GX","S01GX07","SENSORY ORGANS","OPHTHALMOLOGICALS","DECONGESTANTS AND ANTIALLERGICS","Other antiallergics"
"CHEMBL64","isoniazid","J","J04","J04A","J04AC","J04AC01","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOBACTERIALS","DRUGS FOR TREATMENT OF TUBERCULOSIS","Hydrazides"
"CHEMBL64","isoniazid, combinations","J","J04","J04A","J04AC","J04AC51","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOBACTERIALS","DRUGS FOR TREATMENT OF TUBERCULOSIS","Hydrazides"
"CHEMBL640","procainamide","C","C01","C01B","C01BA","C01BA02","CARDIOVASCULAR SYSTEM","CARDIAC THERAPY","ANTIARRHYTHMICS, CLASS I AND III","Antiarrhythmics, class Ia"
"CHEMBL641","atomoxetine","N","N06","N06B","N06BA","N06BA09","NERVOUS SYSTEM","PSYCHOANALEPTICS","PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS","Centrally acting sympathomimetics"
"CHEMBL64195","beclamide","N","N03","N03A","N03AX","N03AX30","NERVOUS SYSTEM","ANTIEPILEPTICS","ANTIEPILEPTICS","Other antiepileptics"
"CHEMBL642","acebutolol","C","C07","C07A","C07AB","C07AB04","CARDIOVASCULAR SYSTEM","BETA BLOCKING AGENTS","BETA BLOCKING AGENTS","Beta blocking agents, selective"
"CHEMBL643","promethazine, combinations","R","R06","R06A","R06AD","R06AD52","RESPIRATORY SYSTEM","ANTIHISTAMINES FOR SYSTEMIC USE","ANTIHISTAMINES FOR SYSTEMIC USE","Phenothiazine derivatives"
"CHEMBL643","promethazine","D","D04","D04A","D04AA","D04AA10","DERMATOLOGICALS","ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.","ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.","Antihistamines for topical use"
"CHEMBL643","promethazine","R","R06","R06A","R06AD","R06AD02","RESPIRATORY SYSTEM","ANTIHISTAMINES FOR SYSTEMIC USE","ANTIHISTAMINES FOR SYSTEMIC USE","Phenothiazine derivatives"
"CHEMBL6437","mianserin","N","N06","N06A","N06AX","N06AX03","NERVOUS SYSTEM","PSYCHOANALEPTICS","ANTIDEPRESSANTS","Other antidepressants"
"CHEMBL64391","itraconazole","J","J02","J02A","J02AC","J02AC02","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIMYCOTICS FOR SYSTEMIC USE","ANTIMYCOTICS FOR SYSTEMIC USE","Triazole derivatives"
"CHEMBL644","trimipramine","N","N06","N06A","N06AA","N06AA06","NERVOUS SYSTEM","PSYCHOANALEPTICS","ANTIDEPRESSANTS","Non-selective monoamine reuptake inhibitors"
"CHEMBL645","bisoprolol","C","C07","C07A","C07AB","C07AB07","CARDIOVASCULAR SYSTEM","BETA BLOCKING AGENTS","BETA BLOCKING AGENTS","Beta blocking agents, selective"
"CHEMBL64545","meclofenoxate","N","N06","N06B","N06BX","N06BX01","NERVOUS SYSTEM","PSYCHOANALEPTICS","PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS","Other psychostimulants and nootropics"
"CHEMBL646","triazolam","N","N05","N05C","N05CD","N05CD05","NERVOUS SYSTEM","PSYCHOLEPTICS","HYPNOTICS AND SEDATIVES","Benzodiazepine derivatives"
"CHEMBL64677","doxefazepam","N","N05","N05C","N05CD","N05CD12","NERVOUS SYSTEM","PSYCHOLEPTICS","HYPNOTICS AND SEDATIVES","Benzodiazepine derivatives"
"CHEMBL647","apraclonidine","S","S01","S01E","S01EA","S01EA03","SENSORY ORGANS","OPHTHALMOLOGICALS","ANTIGLAUCOMA PREPARATIONS AND MIOTICS","Sympathomimetics in glaucoma therapy"
"CHEMBL648","cyclizine","R","R06","R06A","R06AE","R06AE03","RESPIRATORY SYSTEM","ANTIHISTAMINES FOR SYSTEMIC USE","ANTIHISTAMINES FOR SYSTEMIC USE","Piperazine derivatives"
"CHEMBL648","cyclizine, combinations","R","R06","R06A","R06AE","R06AE53","RESPIRATORY SYSTEM","ANTIHISTAMINES FOR SYSTEMIC USE","ANTIHISTAMINES FOR SYSTEMIC USE","Piperazine derivatives"
"CHEMBL649","nadolol","C","C07","C07A","C07AA","C07AA12","CARDIOVASCULAR SYSTEM","BETA BLOCKING AGENTS","BETA BLOCKING AGENTS","Beta blocking agents, non-selective"
"CHEMBL650","methylprednisolone","D","D10","D10A","D10AA","D10AA02","DERMATOLOGICALS","ANTI-ACNE PREPARATIONS","ANTI-ACNE PREPARATIONS FOR TOPICAL USE","Corticosteroids, combinations for treatment of acne"
"CHEMBL650","methylprednisolone","D","D07","D07A","D07AA","D07AA01","DERMATOLOGICALS","CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS","CORTICOSTEROIDS, PLAIN","Corticosteroids, weak (group I)"
"CHEMBL650","methylprednisolone","H","H02","H02A","H02AB","H02AB04","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","Glucocorticoids"
"CHEMBL650","methylprednisolone, combinations","H","H02","H02B","H02BX","H02BX01","SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS","CORTICOSTEROIDS FOR SYSTEMIC USE","CORTICOSTEROIDS FOR SYSTEMIC USE, COMBINATIONS","Corticosteroids for systemic use, combinations"
"CHEMBL651","methadone, combinations excl. psycholeptics","N","N02","N02A","N02AC","N02AC52","NERVOUS SYSTEM","ANALGESICS","OPIOIDS","Diphenylpropylamine derivatives"
"CHEMBL651","methadone","N","N07","N07B","N07BC","N07BC02","NERVOUS SYSTEM","OTHER NERVOUS SYSTEM DRUGS","DRUGS USED IN ADDICTIVE DISORDERS","Drugs used in opioid dependence"
"CHEMBL652","flecainide","C","C01","C01B","C01BC","C01BC04","CARDIOVASCULAR SYSTEM","CARDIAC THERAPY","ANTIARRHYTHMICS, CLASS I AND III","Antiarrhythmics, class Ic"
"CHEMBL654","mirtazapine","N","N06","N06A","N06AX","N06AX11","NERVOUS SYSTEM","PSYCHOANALEPTICS","ANTIDEPRESSANTS","Other antidepressants"
"CHEMBL655","midazolam","N","N05","N05C","N05CD","N05CD08","NERVOUS SYSTEM","PSYCHOLEPTICS","HYPNOTICS AND SEDATIVES","Benzodiazepine derivatives"
"CHEMBL656","oxycodone","N","N02","N02A","N02AA","N02AA05","NERVOUS SYSTEM","ANALGESICS","OPIOIDS","Natural opium alkaloids"
"CHEMBL657","diphenhydramine","D","D04","D04A","D04AA","D04AA32","DERMATOLOGICALS","ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.","ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.","Antihistamines for topical use"
"CHEMBL657","diphenhydramine, combinations","R","R06","R06A","R06AA","R06AA52","RESPIRATORY SYSTEM","ANTIHISTAMINES FOR SYSTEMIC USE","ANTIHISTAMINES FOR SYSTEMIC USE","Aminoalkyl ethers"
"CHEMBL657","diphenhydramine","R","R06","R06A","R06AA","R06AA02","RESPIRATORY SYSTEM","ANTIHISTAMINES FOR SYSTEMIC USE","ANTIHISTAMINES FOR SYSTEMIC USE","Aminoalkyl ethers"
"CHEMBL65717","mepindolol","C","C07","C07A","C07AA","C07AA14","CARDIOVASCULAR SYSTEM","BETA BLOCKING AGENTS","BETA BLOCKING AGENTS","Beta blocking agents, non-selective"
"CHEMBL65794","cefpirome","J","J01","J01D","J01DE","J01DE02","ANTIINFECTIVES FOR SYSTEMIC USE","ANTIBACTERIALS FOR SYSTEMIC USE","OTHER BETA-LACTAM ANTIBACTERIALS","Fourth-generation cephalosporins"
"CHEMBL658","sufentanil","N","N01","N01A","N01AH","N01AH03","NERVOUS SYSTEM","ANESTHETICS","ANESTHETICS, GENERAL","Opioid anesthetics"
"CHEMBL659","galantamine","N","N06","N06D","N06DA","N06DA04","NERVOUS SYSTEM","PSYCHOANALEPTICS","ANTI-DEMENTIA DRUGS","Anticholinesterases"
"CHEMBL660","amantadine","N","N04","N04B","N04BB","N04BB01","NERVOUS SYSTEM","ANTI-PARKINSON DRUGS","DOPAMINERGIC AGENTS","Adamantane derivatives"
"CHEMBL66092","laquinimod","N","N07","N07X","N07XX","N07XX10","NERVOUS SYSTEM","OTHER NERVOUS SYSTEM DRUGS","OTHER NERVOUS SYSTEM DRUGS","Other nervous system drugs"
"CHEMBL661","alprazolam","N","N05","N05B","N05BA","N05BA12","NERVOUS SYSTEM","PSYCHOLEPTICS","ANXIOLYTICS","Benzodiazepine derivatives"
